title,author,Rating,complete_link
Deep Learning Cookbook: Practical Recipes to Get Started Quickly,Douwe Osinga,"0,875",https://www.amazon.com/Deep-Learning-Cookbook-Practical-Recipes/dp/149199584X/ref=sr_1_190?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-190
Cultivating Curiosity in K-12 Classrooms: How to Promote and Sustain Deep Learning,Wendy L. Ostroff,"0,875",https://www.amazon.com/Cultivating-Curiosity-K-12-Classrooms-Learning/dp/1416621970/ref=sr_1_239?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460513&sprefix=deep+learnin%2Caps%2C449&sr=8-239
Machine Learning for Algorithmic Trading: Predictive models to extract signals from market and alternative data for systematic trading strategies with Python 2nd Edition,Stefan Jansen,"0,875",https://www.amazon.com/Machine-Learning-Algorithmic-Trading-alternative/dp/1839217715/ref=sr_1_297?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-297
Advanced Deep Learning with TensorFlow 2 and Keras: Apply DL GANs VAEs deep RL unsupervised learning object detection and segmentation and more 2nd Edition,Rowel Atienza,"0,875",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODY3NTk1MTQyODQyODkyOjE2NjM0NjA1MjM6c3BfYXRmX25leHQ6MjAwMDIxNzMyNDIzODcxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FAdvanced-Deep-Learning-TensorFlow-Keras%2Fdp%2F1838821651%2Fref%3Dsr_1_241_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460523%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-241-spons%26psc%3D1
Efficient Processing of Deep Neural Networks (Synthesis Lectures on Computer Architecture),"Vivienne Sze,Yu-Hsin Chen et al.","0,875",https://www.amazon.com/Efficient-Processing-Networks-Synthesis-Architecture/dp/1681738317/ref=sr_1_267?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-267
Hands-On Music Generation with Magenta: Explore the role of deep learning in music generation and assisted music composition,Alexandre DuBreuil,"0,875",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODY3NTk1MTQyODQyODkyOjE2NjM0NjA1MjM6c3BfYXRmX25leHQ6MjAwMDIwOTU1MjczODcxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FHands-Music-Generation-Magenta-composition%2Fdp%2F1838824413%2Fref%3Dsr_1_243_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460523%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-243-spons%26psc%3D1
Grokking Artificial Intelligence Algorithms: Understand and apply the core algorithms of deep learning and artificial intelligence in this friendly illustrated guide including exercises and examples,Rishal Hurbans,"0,875",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1Njc4OTEyNDUxMzA4OTU1OjE2NjM0NjA1MTM6c3BfYXRmX25leHQ6MjAwMDQ3MDk4MTI3NDQxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FGrokking-Artificial-Intelligence-Algorithms-Hurbans%2Fdp%2F161729618X%2Fref%3Dsr_1_195_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460513%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-195-spons%26psc%3D1
Neural Networks and Deep Learning: A Textbook,Charu C. Aggarwal,"0,875",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NDgzOTE5NDI3NDU1NDEyOjE2NjM0NjA1MDM6c3BfbXRmOjIwMDA1NTY5OTg5ODA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FNeural-Networks-Deep-Learning-Textbook%2Fdp%2F3319944622%2Fref%3Dsr_1_163_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460503%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-163-spons%26psc%3D1
Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning,,"0,875",https://www.amazon.com/Machine-Learning-Python-Cookbook-Preprocessing/dp/1491989386/ref=sr_1_152?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460503&sprefix=deep+learnin%2Caps%2C449&sr=8-152
Deep Reinforcement Learning: Fundamentals Research and Applications,"Hao Dong,Zihan Ding et al.","0,875",https://www.amazon.com/Deep-Reinforcement-Learning-Fundamentals-Applications/dp/9811540942/ref=sr_1_118?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460492&sprefix=deep+learnin%2Caps%2C449&sr=8-118
Python Machine Learning - Second Edition: Machine Learning and Deep Learning with Python scikit-learn and TensorFlow,"Sebastian Raschka,Vahid Mirjalili","0,875",https://www.amazon.com/Python-Machine-Learning-scikit-learn-TensorFlow/dp/1787125939/ref=sr_1_54?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460473&sprefix=deep+learnin%2Caps%2C449&sr=8-54
Introduction to Machine Learning with Python: A Guide for Data Scientists,,"0,875",https://www.amazon.com/Introduction-Machine-Learning-Python-Scientists/dp/1449369413/ref=sr_1_10?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464985&sprefix=deep+learning%2Caps%2C627&sr=8-10
Advances in Financial Machine Learning,Marcos Lopez de Prado,"0,875",https://www.amazon.com/Advances-Financial-Machine-Learning-Marcos/dp/1119482089/ref=sr_1_49?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464985&sprefix=deep+learning%2Caps%2C627&sr=8-49
Machine Learning for Asset Managers (Elements in Quantitative Finance),,"0,875",https://www.amazon.com/Machine-Learning-Managers-Elements-Quantitative/dp/1108792898/ref=sr_1_105?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-105
Machine Learning in Finance: From Theory to Practice,"Matthew F. Dixon,Igor Halperin et al.","0,875",https://www.amazon.com/Machine-Learning-Finance-Theory-Practice/dp/3030410676/ref=sr_1_101?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-101
Building Machine Learning Pipelines: Automating Model Life Cycles with TensorFlow,"Hannes Hapke,Catherine Nelson","0,875",https://www.amazon.com/Building-Machine-Learning-Pipelines-Automating/dp/1492053198/ref=sr_1_86?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-86
Feature Engineering for Machine Learning: Principles and Techniques for Data Scientists,"Alice Zheng,Amanda Casari","0,875",https://www.amazon.com/Feature-Engineering-Machine-Learning-Principles/dp/1491953241/ref=sr_1_236?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-236
Machine Learning and Security: Protecting Systems with Data and Algorithms,"Clarence Chio,David Freeman","0,875",https://www.amazon.com/Machine-Learning-Security-Protecting-Algorithms/dp/1491979909/ref=sr_1_299?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-299
Google BigQuery: The Definitive Guide: Data Warehousing Analytics and Machine Learning at Scale,"Valliappa Lakshmanan,Jordan Tigani","0,875",https://www.amazon.com/Google-BigQuery-Definitive-Warehousing-Analytics/dp/1492044466/ref=sr_1_255?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-255
Automated Machine Learning in Action,"Qingquan Song,Haifeng Jin et al.","0,875",https://www.amazon.com/Automated-Machine-Learning-Action-Qingquan/dp/1617298050/ref=sr_1_245?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465052&sprefix=deep+learning%2Caps%2C627&sr=8-245
Math for Programmers: 3D graphics machine learning and simulations with Python,Paul Orland,"0,875",https://www.amazon.com/Math-Programmers-Paul-Orland/dp/1617295353/ref=sr_1_169?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465028&sprefix=deep+learning%2Caps%2C627&sr=8-169
Machine Learning Engineering with Python: Manage the production life cycle of machine learning models using MLOps with practical examples,Andrew P. McMahon,"0,875",https://www.amazon.com/Machine-Learning-Engineering-Python-production/dp/1801079250/ref=sr_1_121?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-121
Practical Robotics in C++: Build and Program Real Autonomous Robots Using Raspberry Pi (English Edition),Lloyd Brombach,"0,875",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NzAyMjkyOTM3MTY0NzU3OjE2NjM0NjUwMjg6c3BfYXRmX25leHQ6MjAwMDY1NDc5MTM0NTgxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FPractical-Robotics-Program-Autonomous-Raspberry%2Fdp%2F9389423465%2Fref%3Dsr_1_147_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465028%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-147-spons%26psc%3D1
Interpretable AI: Building explainable machine learning systems,Ajay Thampi,"0,875",https://www.amazon.com/Interperetable-AI-Ajay-Thampi/dp/161729764X/ref=sr_1_107?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465010&sprefix=deep+learning%2Caps%2C627&sr=8-107
Machine Learning: An Applied Mathematics Introduction,Paul Wilmott,"0,875",https://www.amazon.com/Machine-Learning-Applied-Mathematics-Introduction/dp/1916081606/ref=sr_1_78?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-78
Python Machine Learning Example: Build intelligent systems using Python TensorFlow 2 PyTorch and scikit-learn 3rd Edition,Yuxi (Hayden) Liu,"0,875",https://www.amazon.com/Python-Machine-Learning-Example-scikit-learn/dp/1800209711/ref=sr_1_73?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663464998&sprefix=deep+learning%2Caps%2C627&sr=8-73
Python and Algorithmic Thinking for the Complete Beginner (2nd Edition): Learn to Think Like a Programmer,Aristides S Bouras,"0,875",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A07543753QJ0V20GWTU5W&url=%2FPython-Algorithmic-Thinking-Complete-Beginner%2Fdp%2F1099184878%2Fref%3Dsr_1_18_sspa%3Fkeywords%3Dpython%26qid%3D1663459261%26sr%3D8-18-spons%26psc%3D1&qualifier=1663459261&id=8731786596037934&widgetName=sp_mtf
Robust Python: Write Clean and Maintainable Code,Patrick Viafore,"0,875",https://www.amazon.com/Robust-Python-Write-Clean-Maintainable/dp/1098100662/ref=sr_1_31?keywords=python&qid=1663459261&sr=8-31
Murachs Python Programming,"Michael Urban,Joel Murach et al.","0,875",https://www.amazon.com/Murachs-Python-Programming-Michael-Urban/dp/1890774979/ref=sr_1_153?keywords=python&qid=1663459285&sr=8-153
Python Testing with pytest: Simple Rapid Effective and Scalable,Brian Okken,"0,875",https://www.amazon.com/Python-Testing-pytest-Effective-Scalable/dp/1680508601/ref=sr_1_235?keywords=python&qid=1663459313&sr=8-235
Python Programming: The Ultimate Beginners Guide to Learn Python Programming Step--Step (Computer Programming),,"0,875",https://www.amazon.com/Python-Programming-Beginners-Step-Step/dp/B09NRZM47B/ref=sr_1_300?keywords=python&qid=1663459326&sr=8-300
Doing Math with Python: Use Programming to Explore Algebra Statistics Calculus and More!,Amit Saha,"0,875",https://www.amazon.com/Doing-Math-Python-Programming-Statistics/dp/1593276400/ref=sr_1_295?keywords=python&qid=1663459326&sr=8-295
Learn Quantum Computing with Python and IBM Quantum Experience: A hands-on introduction to quantum computing and writing your own quantum programs with Python,Robert Loredo,"0,875",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A03843113EWQPZRG3RDP3&url=%2FQuantum-Computing-Python-Experience-hands%2Fdp%2F1838981004%2Fref%3Dsr_1_225_sspa%3Fkeywords%3Dpython%26qid%3D1663459313%26sr%3D8-225-spons%26psc%3D1&qualifier=1663459313&id=2056184904598566&widgetName=sp_mtf
Flask Web Development: Developing Web Applications with Python,Miguel Grinberg,"0,875",https://www.amazon.com/Flask-Web-Development-Developing-Applications/dp/1491991739/ref=sr_1_269?keywords=python&qid=1663459326&sr=8-269
Python Scripting for ArcGIS Pro,Paul A. Zandbergen,"0,875",https://www.amazon.com/Python-Scripting-ArcGIS-Paul-Zandbergen/dp/1589484991/ref=sr_1_271?keywords=python&qid=1663459326&sr=8-271
Violent Python: A Cookbook for Hackers Forensic Analysts Penetration Testers and Security Engineers,"""TJ OConnor""","0,875",https://www.amazon.com/Violent-Python-Cookbook-Penetration-Engineers/dp/1597499579/ref=sr_1_255?keywords=python&qid=1663459326&sr=8-255
IoT and Edge Computing for Architects: Implementing edge and IoT systems from sensors to clouds with communication systems analytics and security 2nd Edition,Perry Lea,"0,875",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A07260661C3M4P2Z80R8W&url=%2FIoT-Edge-Computing-Architects-communication%2Fdp%2F1839214805%2Fref%3Dsr_1_244_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-244-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_atf_next
Learn JavaScript Quickly: A Complete BeginnerÃ¢â‚¬â„¢s Guide to Learning JavaScript Even If YouÃ¢â‚¬â„¢re New to Programming (Crash Course With Hands-On Project),Code Quickly,"0,875",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0765730237QQFWQNNKS5&url=%2FLearn-JavaScript-Quickly-Programming-Hands%2Fdp%2F1951791479%2Fref%3Dsr_1_243_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-243-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_atf_next
Python 3 Standard Library Example The (Developers Library),,"0,875",https://www.amazon.com/Python-Standard-Library-Example-Developers/dp/0134291050/ref=sr_1_215?keywords=python&qid=1663459313&sr=8-215
Dive Into Algorithms: A Pythonic Adventure for the Intrepid Beginner,Bradford Tuckfield,"0,875",https://www.amazon.com/Algorithms-Adventurous-Bradford-Tuckfield/dp/1718500688/ref=sr_1_160?keywords=python&qid=1663459301&sr=8-160
Expert Python Programming: Master Python learning the best coding practices and advanced programming concepts 4th Edition,"Michal Jaworski,Tarek Ziade","0,875",https://www.amazon.com/Expert-Python-Programming-practices-programming/dp/1801071101/ref=sr_1_112?keywords=python&qid=1663459285&sr=8-112
Web Development with Django: Learn to build modern web applications with a Python-based framework,"Ben Shaw,Saurabh Badhwar et al.","0,875",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A01456273QIJT7B823GEW&url=%2FWeb-Development-Django-applications-Python-based%2Fdp%2F1839212500%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Dpython%26qid%3D1663459285%26sr%3D8-113-spons%26psc%3D1&qualifier=1663459285&id=824607835465787&widgetName=sp_mtf
Python Pocket Reference: Python In Your Pocket (Pocket Reference (OReilly)),,"0,875",https://www.amazon.com/Python-Pocket-Reference-Your-OReilly/dp/1449357016/ref=sr_1_63?keywords=python&qid=1663459274&sr=8-63
Python for DevOps: Learn Ruthlessly Effective Automation,"Noah Gift,Kennedy Behrman et al.","0,875",https://www.amazon.com/Python-DevOps-Ruthlessly-Effective-Automation/dp/149205769X/ref=sr_1_54?keywords=python&qid=1663459274&sr=8-54
The Python Bible 7 in 1: Volumes One To Seven (Beginner Intermediate Data Science Machine Learning Finance Neural Networks Computer Vision),Florian Dedov,"0,875",https://www.amazon.com/Python-Bible-Beginner-Intermediate-Learning/dp/B0863R7BZS/ref=sr_1_28?keywords=python&qid=1663459261&sr=8-28
Statistics for People Who (Think They) Hate Statistics,,"0,875",https://www.amazon.com/Statistics-People-Think-They-Hate/dp/1544381859/ref=sr_1_10?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663452985&sprefix=statisti%2Caps%2C263&sr=8-10
The Foundations of Statistics,Leonard J. Savage,"0,875",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0426729JRVD6C0U480I&url=%2FFoundations-Statistics-Leonard-J-Savage%2Fdp%2F0486623491%2Fref%3Dsr_1_17_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663452985%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-17-spons%26psc%3D1&qualifier=1663452985&id=4337139339647806&widgetName=sp_mtf
Essentials of Statistics,Mario Triola,"0,875",https://www.amazon.com/Essentials-Statistics-6th-Mario-Triola/dp/0134685776/ref=sr_1_32?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663452985&sprefix=statisti%2Caps%2C263&sr=8-32
Statistics for the Behavioral Sciences - Standalone Book,"Frederick J Gravetter,Larry B. Wallnau","0,875",https://www.amazon.com/Statistics-Behavioral-Sciences-Standalone-Book/dp/1305504917/ref=sr_1_105?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-105
Clinical Biostatistics and Epidemiology Made Ridiculously Simple: An Incredibly Easy Way to Learn for Medical Nursing PA Students And Other Healthcare Professionals (MedMaster Medical Books),"Ann Weaver Ph.D.,Stephen Goldberg M.D.","0,875",https://www.amazon.com/Clinical-Biostatistics-Epidemiology-Ridiculously-Simple/dp/1935660020/ref=sr_1_97?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-97
Statistics Done Wrong: The Woefully Complete Guide,Alex Reinhart,"0,875",https://www.amazon.com/Statistics-Done-Wrong-Woefully-Complete/dp/1593276206/ref=sr_1_90?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-90
Elementary Statistics: A Step Step Approach,Allan Bluman,"0,875",https://www.amazon.com/Elementary-Statistics-Step-Approach/dp/1259755339/ref=sr_1_150?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-150
Biostatistics for the Biological and Health Sciences,"Marc Triola,Mario Triola et al.","0,875",https://www.amazon.com/Biostatistics-Biological-Health-Sciences-2nd/dp/0134039017/ref=sr_1_146?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-146
Loose Leaf for Business Statistics in Practice,"Bruce Bowerman,Anne M. Drougas et al.","0,875",https://www.amazon.com/Loose-Leaf-Business-Statistics-Practice/dp/1260299090/ref=sr_1_200?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-200
Essentials of Social Statistics for a Diverse Society,"Anna Y. Leon-Guerrero,Chava Frankfort-Nachmias et al.","0,875",https://www.amazon.com/Essentials-Social-Statistics-Diverse-Society/dp/1544372507/ref=sr_1_197?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-197
Making Sense of Medical Statistics,Munier Hossain,"0,875",https://www.amazon.com/Making-Sense-Medical-Statistics-Visual/dp/1108978150/ref=sr_1_174?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-174
Research Methods Statistics and Applications,"Kathrynn A. Adams,Eva K. Lawrence","0,875",https://www.amazon.com/Research-Methods-Statistics-Applications-Kathrynn/dp/1506350453/ref=sr_1_172?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-172
Understandable Statistics: Concepts and Methods,"Charles Henry Brase,Corrinne Pellillo Brase","0,875",https://www.amazon.com/Understandable-Statistics-Charles-Henry-Brase/dp/1337119911/ref=sr_1_155?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-155
